935299	Rivière du Mât-les Hauts	Riviere du Mat-les Hauts	Riviere du Mat,Riviere du Mat Usine,Riviere du Mat-les Hauts,Rivière du Mât,Rivière du Mât Usine,Rivière du Mât-les Hauts	-20.97423	55.64623	P	PPL	RE		RE	974	9743	97409	0		133	Indian/Reunion	2016-06-22
935300	Rivière du Mât-les Bas	Riviere du Mat-les Bas	Ravine du Mat les Bas,Ravine du Mât les Bas,Riviere du Mat-les Bas,Rivière du Mât-les Bas	-20.97487	55.68718	P	PPL	RE		RE	974	9743	97409	0		35	Indian/Reunion	2016-06-22
935301	Pointe de la Rivière du Mât	Pointe de la Riviere du Mat		-20.97923	55.70098	T	PT	RE		00				0		4	Indian/Reunion	2011-04-19
935302	Pointe de la Rivière des Roches	Pointe de la Riviere des Roches		-20.98333	55.7	T	PT	RE		RE	974	9743	97402	0		5	Indian/Reunion	2016-06-22
935303	Pic de la Rivière des Roches	Pic de la Riviere des Roches	Pic Riviere des Roches,Pic Rivière des Roches,Pic de la Riviere des Roches,Pic de la Rivière des Roches	-21.05898	55.6192	T	PK	RE		RE	974	9743	97410	0		1055	Indian/Reunion	2016-06-22
935304	Piton Rivière des Remparts	Piton Riviere des Remparts	Piton Riviere des Remparts,Piton Rivière des Remparts,Piton de la Riviere des Remparts,Piton de la Rivière des Remparts	-21.36667	55.61667	T	PK	RE	RE	RE	974	9742	97412	0		134	Indian/Reunion	2016-06-22
935305	Forêt de la Rivière des Remparts	Foret de la Riviere des Remparts		-21.25586	55.59867	V	FRST	RE		00				0		1720	Indian/Reunion	2011-04-19
935306	Pointe de la Rivière des Pluies	Pointe de la Riviere des Pluies		-20.86667	55.51667	T	PT	RE		00				0		-9999	Indian/Reunion	1993-12-22
935307	Piton Rivière des Marsouins	Piton Riviere des Marsouins		-21.11667	55.56667	T	PK	RE		RE	974	9743	97410	0		1349	Indian/Reunion	2016-06-22
935308	Pointe de la Rivière des Galets	Pointe de la Riviere des Galets	Pointe de la Riviere,Pointe de la Riviere des Galets,Pointe de la Rivière,Pointe de la Rivière des Galets	-20.95785	55.27844	T	PT	RE		RE	974	9744	97415	0		6	Indian/Reunion	2016-06-22
935309	Piton Rivière des Galets	Piton Riviere des Galets	Piton Riviere des Galets,Piton Rivière des Galets,Piton de la Riviere des Galets,Piton de la Rivière des Galets	-20.96214	55.30738	T	PK	RE		RE	974	9744	97415	0		110	Indian/Reunion	2016-06-22
935310	Piton Rivière de l’Est	Piton Riviere de l'Est		-21.1954	55.67018	T	PK	RE		RE	974	9743	97419	0		2315	Indian/Reunion	2016-06-22
935311	Rivière de l’Est	Riviere de l'Est		-21.11956	55.75898	P	PPL	RE		RE	974	9743	97419	0		141	Indian/Reunion	2016-06-22
935312	Pointe Rivière d’Abord	Pointe Riviere d'Abord	Pointe Riviere d'Abord,Pointe Rivière d’Abord,Pointe de la Riviere Arbord,Pointe de la Rivière Arbord	-21.35104	55.48467	T	PT	RE		00				0		15	Indian/Reunion	2014-12-03
935313	Piton de la Rivière d’Abord	Piton de la Riviere d'Abord		-21.21667	55.58333	T	PK	RE		RE	974	9742	97422	0		1610	Indian/Reunion	2016-06-22
935315	Révolution	Revolution		-20.91667	55.55799	P	PPL	RE		RE	974	9741	97418	0		159	Indian/Reunion	2016-06-22
935316	Reunion	Reunion	Bourbon,Bourbon Island,GJao Reunion,Ile de la Reunion,Illa de la Reunio,Illa de la Reunió,La Reunion,La Réunion,Reinion,Reinjona,Rejun'on,Rejunion,Reuenion,Reuniao,Reunio,Reunion,Reunion - Reunion,Reunionas,Reunião,Reunión,Reunión - Réunion,Reünion,Rèunion,Réunion,jzr rywnywn,lewiniong,liu ni wang,rexu ni yng,reyunion,Île de la Reunion,Đảo Réunion,Реинион,Реунион,Реюнион,Реюньон,Реюніон,ראוניון,جزر ريونيون,เรอูนียง,レユニオン,留尼汪,레위니옹	-21.1	55.6	T	ISL	RE		00				840000		1071	Indian/Reunion	2014-04-09
935317	Reunion	Reunion	Amazinga ya Reyiniyo,Illa de la Reunio,Illa de la Reunió,La Reunion,La Réunion,Larenion,Lenyo,Leyunyoni,Li'iunioni,Liʻiunioni,Orileede Riuniyan,Orílẹ́ède Riuniyan,Rawuniyan,Rehjun'jon,Reinion,Reinjona,Reinïon,Rejun'jon,Rejun'on,Rejunion,Rejuniun,Reuenion,Reuniao,Reunio,Reunion,Reunion nutome,Reunionas,Reunião,Reunión,Rewinoo,Rewiñoo,Reyunion,Reyuniɔn,Reyuɲɔŋ,Reünion,Rijunion,Riyunioni,Réunion,Réunion nutome,i-Reunion,i-Réunion,liu ni wang,liyunion,reiunioni,rexu ni yng,reyunion dao,ri'i'uniyana,riyuni'an,riyuniyan,riyuniyana,rwynywn,ry ywnyn,rywnywn,Ρεϋνιόν,Реинион,Реюниън,Реюньйон,Реюньон,Ријунион,Рэюньён,ראוניון,روينيون,ری یونین,ریونیون,रियुनियन,रियूनियन,রিইউনিয়ন,રીયુનિયન,ରିୟୁନିଅନ୍,ரீயூனியன்,రియూనియన్,ರೀಯೂನಿಯನ್,റീയൂണിയന്‍,เรอูนียง,რეიუნიონი,ሪዩኒየን,レユニオン島,留尼汪,리유니온	-21.1	55.6	A	PCLD	RE	RE	00				776948		1071	Indian/Reunion	2016-10-21
935318	Réunion	Reunion		-21.06667	55.26667	P	PPL	RE		RE	974	9744	97415	0		413	Indian/Reunion	2016-06-22
935319	Réunion	Reunion	RUN,Reunion,Réunion	-20.90083	55.53715	P	PPL	RE		RE	974	9741	97418	0		54	Indian/Reunion	2016-06-22
935320	Ravine Renone	Ravine Renone	Ravine Renone,Riviere Seche,Rivière Sèche	-21.25481	55.35268	H	STM	RE		00				0		69	Indian/Reunion	2012-01-18
935321	Rencontre	Rencontre	Ravine Rencontre,Rencontre	-21.30795	55.80401	H	STM	RE		00				0		14	Indian/Reunion	2012-01-18
935322	Ravine Renaud	Ravine Renaud		-21.00699	55.29732	H	STM	RE		00				0		14	Indian/Reunion	2011-04-19
935323	Renaissance	Renaissance	Renaissance,Repuissance	-20.92872	55.60389	P	PPL	RE		RE	974	9741	97420	0		133	Indian/Reunion	2016-06-22
935324	Rivière des Remparts	Riviere des Remparts	Riviere des Remparts,Rivière des Remparts	-21.38461	55.61903	H	STM	RE		00				0		8	Indian/Reunion	2012-01-18
935325	Plaine des Remparts	Plaine des Remparts		-21.23117	55.64259	T	PLN	RE		00				0		2300	Indian/Reunion	2011-04-19
935326	Piton de Reinette	Piton de Reinette		-21.27393	55.34586	T	PK	RE		RE	974	9742	97404	0		59	Indian/Reunion	2016-06-22
935327	Puys Raymond	Puys Raymond		-21.29425	55.70295	T	MT	RE		RE	974	9742	97417	0		2069	Indian/Reunion	2016-06-22
935328	Pointe de la Ravine Sèche	Pointe de la Ravine Seche	Pointe Ravine Seche,Pointe Ravine Sèche,Pointe de la Ravine Seche,Pointe de la Ravine Sèche	-21.04953	55.73201	T	PT	RE		00				0		7	Indian/Reunion	2012-01-18
935329	Ravine Sèche	Ravine Seche		-21.24371	55.35895	P	PPL	RE		RE	974	9742	97404	0		313	Indian/Reunion	2016-06-22
935330	Ravine Martin	Ravine Martin		-21.16667	55.45	P	PPL	RE		RE	974	9742	97424	0		738	Indian/Reunion	2016-06-22
935331	Piton Ravine Marquet	Piton Ravine Marquet		-20.97056	55.3988	T	PK	RE		RE	974	9744	97408	0		1462	Indian/Reunion	2016-06-22
935332	Piton de la Ravine Glissante	Piton de la Ravine Glissante		-21.15	55.75	T	PK	RE		RE	974	9743	97419	0		743	Indian/Reunion	2016-06-22
935333	Ravine Glissante	Ravine Glissante		-21.13843	55.80492	P	PPL	RE		RE	974	9743	97419	0		59	Indian/Reunion	2016-06-22
935334	Piton Ravine du Trou	Piton Ravine du Trou		-21.16667	55.35	T	PK	RE		RE	974	9744	97413	0		1458	Indian/Reunion	2016-06-22
935335	Ravine du Pont-les Bas	Ravine du Pont-les Bas		-21.35	55.56667	P	PPL	RE		RE	974	9742	97405	0		357	Indian/Reunion	2016-06-22
935336	Ravine du Pont	Ravine du Pont	Ravine du Pont,Village Ravine du Pont	-21.34258	55.5616	P	PPL	RE		RE	974	9742	97405	0		464	Indian/Reunion	2016-06-22
935337	Piton Ravine du Piton	Piton Ravine du Piton		-21.16667	55.78333	T	PK	RE		RE	974	9743	97419	0		697	Indian/Reunion	2016-06-22
935338	Piton Ravine des Grègues	Piton Ravine des Gregues	Gregues,Grègues,Piton Ravine des Gregues,Piton Ravine des Grègues,Piton de la Ravine des Gregues,Piton de la Ravine des Grègues	-21.30298	55.61038	T	PK	RE		RE	974	9742	97412	0		1256	Indian/Reunion	2016-06-22
935339	Ravine des Chèvres-les Hauts	Ravine des Chevres-les Hauts		-20.90969	55.56853	P	PPL	RE		RE	974	9741	97418	0		120	Indian/Reunion	2016-06-22
935340	Pointe de la Ravine des Chèvres	Pointe de la Ravine des Chevres		-20.89301	55.57178	T	PT	RE		00				0		15	Indian/Reunion	2011-04-19
935341	Ravine des Chèvres	Ravine des Chevres	Grande Ravine,Ravine des Chevres,Ravine des Chèvres	-20.89692	55.57153	P	PPL	RE		RE	974	9741	97418	0		49	Indian/Reunion	2016-06-22
935342	Ravine des Cafres-les Hauts	Ravine des Cafres-les Hauts		-21.33769	55.5177	P	PPL	RE		RE	974	9742	97416	0		229	Indian/Reunion	2016-06-22
935343	Ravine des Cafres-les Bas	Ravine des Cafres-les Bas		-21.34986	55.50832	P	PPL	RE		RE	974	9742	97416	0		69	Indian/Reunion	2016-06-22
935344	Piton de la Ravine des Cafres	Piton de la Ravine des Cafres		-21.2	55.36667	T	PK	RE		RE	974	9742	97401	0		1219	Indian/Reunion	2016-06-22
935345	Ravine des Cabris	Ravine des Cabris		-21.28671	55.47363	P	PPL	RE		RE	974	9742	97416	0		247	Indian/Reunion	2016-06-22
935346	Ravine des Cabris	Ravine des Cabris		-21.26499	55.50818	P	PPL	RE		RE	974	9742	97422	0		584	Indian/Reunion	2016-06-22
935347	Pointe de la Ravine d’Ango	Pointe de la Ravine d'Ango		-21.34939	55.79666	T	PT	RE		RE	974	9742	97417	0		26	Indian/Reunion	2016-06-22
935348	Ravine d’Ango	Ravine d'Ango	Ravine d'Ango,Ravine d’Ango	-21.34557	55.79318	P	PPL	RE		RE	974	9742	97417	0		66	Indian/Reunion	2016-06-22
935349	Pointe de la Ravine Creuse	Pointe de la Ravine Creuse		-20.93333	55.68333	T	PT	RE		00				0		32	Indian/Reunion	1993-12-22
935350	Ravine Creuse	Ravine Creuse		-20.96932	55.66352	P	PPL	RE		RE	974	9743	97409	0		83	Indian/Reunion	2016-06-22
935351	Pointe de la Ravine Blanche	Pointe de la Ravine Blanche		-21.33883	55.45756	T	PT	RE		00				0		6	Indian/Reunion	2011-04-19
935352	Piton de la Ravine Blanche	Piton de la Ravine Blanche	Piton Ravine Blanche,Piton de la Ravine Blanche	-21.22947	55.56207	T	PK	RE		RE	974	9742	97422	0		1446	Indian/Reunion	2016-06-22
935353	Ravine Blanche	Ravine Blanche		-21.33842	55.46659	P	PPL	RE		RE	974	9742	97416	0		24	Indian/Reunion	2016-06-22
935354	Piton Ravine Basse Vallée	Piton Ravine Basse Vallee		-21.31845	55.70328	T	PK	RE		RE	974	9742	97417	0		1271	Indian/Reunion	2016-06-22
935355	Ravine à Marquet	Ravine a Marquet		-20.95	55.33333	P	PPL	RE		RE	974	9744	97408	0		117	Indian/Reunion	2016-06-22
935356	Pointe de la Ravine à Malheur	Pointe de la Ravine a Malheur		-20.91142	55.35257	T	PT	RE		RE	974	9744	97408	0		149	Indian/Reunion	2016-06-22
935357	Ravine à Malheur	Ravine a Malheur		-20.92525	55.3678	P	PPL	RE		RE	974	9744	97408	0		440	Indian/Reunion	2016-06-22
935358	Piton Ravine à Jacques	Piton Ravine a Jacques		-20.91667	55.41667	T	PK	RE		RE	974	9741	97411	0		702	Indian/Reunion	2016-06-22
935359	Piton Ramond	Piton Ramond		-21.28333	55.7	T	PK	RE		RE	974	9742	97417	0		2193	Indian/Reunion	2016-06-22
935360	Pic Ramond	Pic Ramond		-21.28333	55.7	T	PK	RE		RE	974	9742	97417	0		2193	Indian/Reunion	2016-06-22
935361	Cratère Ramond	Cratere Ramond		-21.26667	55.7	T	CRTR	RE		00				0		2077	Indian/Reunion	1993-12-22
935362	Quartier-Français	Quartier-Francais	Quartier-Francais,Quartier-Français	-20.928	55.63524	P	PPL	RE		RE	974	9741	97420	0		16	Indian/Reunion	2016-06-22
935363	Pointe du Quai la Rose	Pointe du Quai la Rose		-21.12471	55.79337	T	PT	RE		00				0		10	Indian/Reunion	2011-04-19
935364	Ravine du Premier Bras	Ravine du Premier Bras	Ravine Premier Bras,Ravine du Premier Bras	-20.88325	55.49738	H	STM	RE		00				0		6	Indian/Reunion	2012-01-18
935365	Mare à Poule d’Eau	Mare a Poule d'Eau	Mare a Poule d'Eau,Mare à Poule d’Eau,Poule d'eau,Poule d’eau	-21.05123	55.52584	H	LK	RE		00				0		691	Indian/Reunion	2014-12-03
935366	Ravine Poulailler	Ravine Poulailler		-21.2	55.48333	H	STM	RE		00				0		1122	Indian/Reunion	1993-12-22
935367	Cap de la Possession	Cap de la Possession		-20.9	55.33333	T	CAPE	RE		00				0		-9999	Indian/Reunion	1993-12-22
935368	Ravine du Portail	Ravine du Portail		-21.21656	55.289	H	STM	RE		00				0		34	Indian/Reunion	2011-04-19
935369	Pointe du Portail	Pointe du Portail		-21.22856	55.29363	T	PT	RE		RE	974	9744	97413	0		17	Indian/Reunion	2016-06-22
935370	Bras de Ponteau	Bras de Ponteau		-21.21667	55.48333	H	STM	RE		00				0		962	Indian/Reunion	1993-12-22
935371	Bras de Ponteau	Bras de Ponteau		-21.18333	55.58333	H	STM	RE		00				0		1643	Indian/Reunion	1993-12-22
935372	Pont Dives	Pont Dives		-21.23397	55.50511	P	PPL	RE		RE	974	9742	97422	0		837	Indian/Reunion	2016-06-22
935373	Ravine du Pont	Ravine du Pont		-21.36529	55.54143	H	STM	RE		00				0		37	Indian/Reunion	2011-04-19
935374	Bois de Pomme	Bois de Pomme		-21.01879	55.54632	V	FRST	RE		00				0		463	Indian/Reunion	2011-04-19
935375	Ravine des Pluies	Ravine des Pluies	Ravine des Pluies,Riviere des Pluies,Rivière des Pluies	-20.88216	55.502	H	STM	RE		00				0		5	Indian/Reunion	2012-01-18
935376	Pitons Plats	Pitons Plats	Piton Plat,Pitons Plats	-20.99065	55.45219	T	PK	RE		RE	974	9741	97411	0		1951	Indian/Reunion	2016-06-22
935377	Ravine Plate	Ravine Plate		-21.09697	55.68129	H	STM	RE		00				0		425	Indian/Reunion	2011-04-19
935378	Piton de Plate	Piton de Plate		-21.18532	55.34219	T	PK	RE		RE	974	9744	97413	0		1208	Indian/Reunion	2016-06-22
935379	Caverne Plate	Caverne Plate		-20.96667	55.43333	S	CAVE	RE		RE	974	9741	97411	0		1435	Indian/Reunion	2016-06-22
935380	Plate	Plate		-21.20483	55.33311	P	PPL	RE		RE	974	9744	97413	0		730	Indian/Reunion	2016-06-22
935381	Plate	Plate		-20.99298	55.57407	T	MT	RE		RE	974	9741	97420	0		929	Indian/Reunion	2016-06-22
935382	Plaine des Grègues	Plaine des Gregues		-21.32972	55.60603	P	PPL	RE		RE	974	9742	97412	0		647	Indian/Reunion	2016-06-22
935383	Piton de la Plaine des Cafres	Piton de la Plaine des Cafres		-21.12867	55.57612	T	PK	RE		RE	974	9743	97410	0		1443	Indian/Reunion	2016-06-22
935384	Ravine la Plaine	Ravine la Plaine		-20.97723	55.29709	H	STM	RE		00				0		19	Indian/Reunion	2011-04-19
935385	Bras de la Plaine	Bras de la Plaine		-21.28512	55.45636	H	STM	RE		00				0		115	Indian/Reunion	2011-04-19
935386	Piton Sainte-Rose	Piton Sainte-Rose	Piton,Piton Sainte-Rose	-21.16125	55.82429	P	PPL	RE		RE	974	9743	97419	0		65	Indian/Reunion	2016-06-22
935387	Ravine du Piton Rond	Ravine du Piton Rond		-21.17876	55.70724	H	STM	RE		00				0		1374	Indian/Reunion	2011-04-19
935388	Chaîne du Piton Papangué	Chaine du Piton Papangue		-21.0612	55.6382	T	MTS	RE		00				0		713	Indian/Reunion	2011-04-19
935389	Ravine du Piton	Ravine du Piton	Ravine Piton,Ravine du Piton	-21.14734	55.82627	H	STM	RE		00				0		6	Indian/Reunion	2012-01-18
935390	Ravine Piton	Ravine Piton		-20.91667	55.51667	H	STM	RE		00				0		128	Indian/Reunion	1993-12-22
935391	Premier Bras Piton	Premier Bras Piton		-21.11667	55.63333	H	STM	RE		00				0		1032	Indian/Reunion	1993-12-22
935392	Pointe du Piton	Pointe du Piton		-21.13333	55.83333	T	PT	RE		00				0		12	Indian/Reunion	1993-12-22
935393	Grand Bras Piton	Grand Bras Piton		-21.09719	55.67637	H	STM	RE		00				0		461	Indian/Reunion	2011-04-19
935394	Bras Piton	Bras Piton	Bras Piton,Petit Bras Piton	-21.01301	55.61521	H	STM	RE		00				0		410	Indian/Reunion	2012-01-18
935395	Bras Piton	Bras Piton	Bras Piton,Grand Bras Piton	-21.03044	55.5887	H	STM	RE		00				0		941	Indian/Reunion	2012-01-18
935396	Bras Piton	Bras Piton		-20.88333	55.38333	H	STM	RE		00				0		-9999	Indian/Reunion	1993-12-22
935397	Piton	Piton		-20.96707	55.30002	P	PPL	RE		RE	974	9744	97415	0		52	Indian/Reunion	2016-06-22
935398	Pindray	Pindray		-21.11667	55.76667	L	AREA	RE		00				0		84	Indian/Reunion	1993-12-22
935399	Bras Pigeon	Bras Pigeon		-21.07443	55.71905	H	STM	RE		00				0		99	Indian/Reunion	2011-04-19
935400	Pierrefonds	Pierrefonds	Pierrefonds,Pierrefonds Usine	-21.3037	55.42888	P	PPL	RE		RE	974	9742	97416	0		67	Indian/Reunion	2016-06-22
935401	Pichète	Pichete		-20.96377	55.34251	P	PPL	RE		RE	974	9744	97408	0		360	Indian/Reunion	2016-06-22
935402	Gap à Picard	Gap a Picard		-20.98333	55.55	T	PASS	RE		RE	974	9741	97418	0		1004	Indian/Reunion	2016-06-22
935403	Cap Picard	Cap Picard		-20.98333	55.55	T	MT	RE		RE	974	9741	97418	0		1004	Indian/Reunion	2016-06-22
935404	Petit Tampon	Petit Tampon		-21.26829	55.5574	L	AREA	RE		00				0		1033	Indian/Reunion	2011-04-19
935405	Petit Serré	Petit Serre		-21.21313	55.45471	P	PPL	RE		RE	974	9742	97414	0		371	Indian/Reunion	2016-06-22
935406	Ravine du Petit Saint-Pierre	Ravine du Petit Saint-Pierre	Ravine Saint Pierre,Ravine du Petit Saint-Pierre,Riviere Saint Pierre,Rivière Saint Pierre	-21.08269	55.74991	H	STM	RE		00				0		2	Indian/Reunion	2012-01-18
935407	Petit Saint-Pierre	Petit Saint-Pierre		-21.09082	55.74867	P	PPL	RE		RE	974	9743	97410	0		52	Indian/Reunion	2016-06-22
935408	Petit Sable	Petit Sable		-21.03627	55.53647	P	PPL	RE		RE	974	9743	97421	0		490	Indian/Reunion	2016-06-22
935409	Petit Matarum	Petit Matarum		-21.1124	55.48404	T	MT	RE		RE	974	9742	97424	0		1969	Indian/Reunion	2016-06-22
935410	Ravine du Petit Étang	Ravine du Petit Etang	Ravine Petit Etang,Ravine du Petit Etang,Ravine du Petit Étang	-21.1689	55.28751	H	STM	RE		00				0		7	Indian/Reunion	2012-01-18
935411	Petite Ravine	Petite Ravine		-21.13492	55.27168	H	STM	RE		00				0		28	Indian/Reunion	2011-04-19
935412	Petite Ravine	Petite Ravine		-21.12197	55.30244	P	PPL	RE		RE	974	9744	97423	0		772	Indian/Reunion	2016-06-22
935413	Petite Plaine	Petite Plaine		-21.14524	55.59093	T	PLN	RE		00				0		1197	Indian/Reunion	2011-04-19
935414	Ravine de la Petite Île	Ravine de la Petite Ile		-21.37413	55.56767	H	STM	RE		00				0		21	Indian/Reunion	2011-04-19
935415	Piton Petite Île	Piton Petite Ile		-21.33333	55.55	T	PK	RE		RE	974	9742	97405	0		500	Indian/Reunion	2016-06-22
935416	Petite-Île	Petite-Ile	Petit-Il',Village de la Petite Ile,Петіт-Іль	-21.35	55.56667	P	PPL	RE		RE	974	9742	97405	10961		357	Indian/Reunion	2008-02-28
935417	Petite Île	Petite Ile	La Petite Ile,Petite Ile,Petite Île	-21.37639	55.56806	T	ISL	RE		00				0		-9999	Indian/Reunion	2012-01-18
935418	Petit Bénard	Petit Benard	Benards,Bénards,Le Petit Benard,Le Petit Bénard,Petit Benard,Petit Bernard,Petit Bénard,Piton du Petit Benard,Piton du Petit Bénard	-21.14471	55.40501	T	PK	RE		RE	974	9744	97413	0		2576	Indian/Reunion	2016-06-22
935419	Petit Bazar	Petit Bazar		-20.94033	55.64836	P	PPL	RE		RE	974	9743	97409	0		40	Indian/Reunion	2016-06-22
935420	Bras Pétard	Bras Petard		-21.00318	55.67495	H	STM	RE		00				0		42	Indian/Reunion	2011-04-19
935421	Ravine Perote	Ravine Perote	Ravine Perote,Ravine a Perote,Ravine à Perote	-21.36564	55.72394	H	STM	RE		00				0		39	Indian/Reunion	2012-01-18
935422	Bras Payet	Bras Payet		-21.15864	55.6102	H	STM	RE		00				0		1226	Indian/Reunion	2011-04-19
935423	Ravine Pavée	Ravine Pavee		-21.08985	55.5933	H	STM	RE		00				0		1111	Indian/Reunion	2011-04-19
935424	Ravine Pauline	Ravine Pauline		-21.01667	55.63333	H	STM	RE		00				0		501	Indian/Reunion	1993-12-22
935425	Piton Patu de Rosemont	Piton Patu de Rosemont		-21.17678	55.59854	T	PK	RE		RE	974	9742	97422	0		1684	Indian/Reunion	2016-06-22
935426	Ravine Patience	Ravine Patience		-21.14943	55.44827	H	STM	RE		00				0		761	Indian/Reunion	2011-04-19
935427	Petit Bras de Patience	Petit Bras de Patience		-21.12474	55.63419	H	STM	RE		00				0		949	Indian/Reunion	2011-04-19
935428	Grand Bras de Patience	Grand Bras de Patience		-21.11343	55.64492	H	STM	RE		00				0		878	Indian/Reunion	2011-04-19
935429	Bras de Patience	Bras de Patience		-21.09335	55.61238	H	STM	RE		00				0		889	Indian/Reunion	2011-04-19
935430	Ravine des Patates à Durand	Ravine des Patates a Durand	Ravine Patates a Durand,Ravine Patates à Durand,Ravine des Patates a Durand,Ravine des Patates à Durand,Riviere Patates a Durand,Rivière Patates à Durand	-20.88296	55.46736	H	STM	RE		00				0		6	Indian/Reunion	2012-01-18
935431	Morne des Patates à Durand	Morne des Patates a Durand	Morne Patate a Durand,Morne Patate à Durand,Morne Patates a Durand,Morne Patates à Durand,Morne des Patates a Durand,Morne des Patates à Durand	-20.94666	55.46461	T	MT	RE		RE	974	9741	97411	0		1090	Indian/Reunion	2016-06-22
935432	Bras de Patates	Bras de Patates		-21.25101	55.4181	H	STM	RE		00				0		308	Indian/Reunion	2011-04-19
935433	Piton Pas des Sables	Piton Pas des Sables		-21.22685	55.64482	T	PK	RE		RE	974	9742	97412	0		2361	Indian/Reunion	2016-06-22
935434	Piton de Partage	Piton de Partage	Piton Sommet de l'Enclos,Piton Sommet de l’Enclos,Piton de Partage	-21.21879	55.70197	T	PK	RE		RE	974	9743	97419	0		2332	Indian/Reunion	2016-06-22
935435	Bras du Parc	Bras du Parc		-21.0714	55.49172	H	STM	RE		00				0		1149	Indian/Reunion	2011-04-19
935436	Ravine Papaye	Ravine Papaye		-21.25	55.4	H	STM	RE		00				0		304	Indian/Reunion	1993-12-22
935437	Piton Papangue	Piton Papangue		-21.36178	55.6571	T	PK	RE		RE	974	9742	97412	0		367	Indian/Reunion	2016-06-22
935438	Montée Panon	Montee Panon		-21.0918	55.26315	T	MT	RE		RE	974	9744	97415	0		365	Indian/Reunion	2016-06-22
935439	Bras Panon	Bras Panon		-20.96667	55.65	H	STM	RE		00				0		112	Indian/Reunion	1993-12-22
935440	Piton des Palmistes	Piton des Palmistes		-21.18333	55.36667	T	PK	RE		RE	974	9742	97401	0		1481	Indian/Reunion	2016-06-22
935441	Bras d’Oussy	Bras d'Oussy		-21.02163	55.4032	H	STM	RE		00				0		431	Indian/Reunion	2014-12-03
935442	Plaine des Osmondes	Plaine des Osmondes	Osmondes,Plaine des Osmondes	-21.22119	55.74792	T	PLN	RE		00				0		1093	Indian/Reunion	2012-01-18
935443	Ravine des Orangers	Ravine des Orangers		-21.09813	55.76087	H	STM	RE		00				0		6	Indian/Reunion	2011-04-19
935444	Pointe des Orangers	Pointe des Orangers		-21.08333	55.76667	T	PT	RE		00				0		-9999	Indian/Reunion	1993-12-22
935445	Coteau des Orangers	Coteau des Orangers	Coteau des Orangers,Ilet des Orangers	-21.14065	55.44071	T	MT	RE		RE	974	9742	97424	0		1049	Indian/Reunion	2016-06-22
935446	Chaîne des Orangers	Chaine des Orangers		-21.04763	55.39351	T	MTS	RE		00				0		961	Indian/Reunion	2011-04-19
935447	Piton d’Orange	Piton d'Orange	Piton d'Orange,Piton d’Orange,Ravine a Malheur	-20.93537	55.38125	T	PK	RE		RE	974	9744	97408	0		813	Indian/Reunion	2016-06-22
935448	Ruisseau des Noirs	Ruisseau des Noirs		-20.89126	55.45911	H	STM	RE		00				0		26	Indian/Reunion	2011-04-19
935449	Piton Noir	Piton Noir		-21.3	55.73333	T	PK	RE		RE	974	9742	97417	0		1649	Indian/Reunion	2016-06-22
935450	Cap Noir	Cap Noir		-21.15	55.45	T	MT	RE		RE	974	9742	97424	0		712	Indian/Reunion	2016-06-22
935451	Cap Noir	Cap Noir		-21.03333	55.21667	T	CAPE	RE		00				0		-9999	Indian/Reunion	1993-12-22
935452	Piton des Neiges	Piton des Neiges	Piton des Neiges,Piton-de-Nezh,Sniego kalnas,nei ri feng,Питон-де-Неж,Пітон-де-Неж,პითონ-დე-ნეჟი,內日峰	-21.09875	55.48027	T	PK	RE		RE	974	9742	97424	0	3069	3051	Indian/Reunion	2016-06-22
935453	Bois de Nèfles	Bois de Nefles		-21.08678	55.2508	V	FRST	RE		00				0		210	Indian/Reunion	2011-04-19
935454	Bras de la Nage	Bras de la Nage		-20.97344	55.48971	H	STM	RE		00				0		437	Indian/Reunion	2011-04-19
935455	Caverne Mussard	Caverne Mussard		-21.09728	55.5087	S	CAVE	RE		RE	974	9743	97410	0		2265	Indian/Reunion	2016-06-22
935456	Camp Mussard	Camp Mussard		-21.26667	55.58333	S	CMP	RE		RE	974	9742	97422	0		1387	Indian/Reunion	2016-06-22
935457	Forêt Mourouvin	Foret Mourouvin		-21.15755	55.77752	V	FRST	RE		00				0		542	Indian/Reunion	2011-04-19
935458	Bras des Moufiats	Bras des Moufiats		-20.96667	55.65	H	STM	RE		00				0		112	Indian/Reunion	1993-12-22
935459	Bras du Mouchoir Gris	Bras du Mouchoir Gris		-21.22487	55.40817	H	STM	RE		00				0		637	Indian/Reunion	2011-04-19
935460	Piton Morne Langevin	Piton Morne Langevin		-21.23333	55.66667	T	PK	RE		RE	974	9743	97419	0		2336	Indian/Reunion	2016-06-22
935461	Crête Morne de Fourche	Crete Morne de Fourche		-21.03333	55.41667	T	RDGE	RE		00				0		628	Indian/Reunion	1993-12-22
935462	Morange	Morange		-21.09955	55.73435	P	PPL	RE		RE	974	9743	97410	0		141	Indian/Reunion	2016-06-22
935463	Montvert-les Hauts	Montvert-les Hauts		-21.31564	55.54581	P	PPL	RE		RE	974	9742	97416	0		639	Indian/Reunion	2016-06-22
935464	Montvert-les Bas	Montvert-les Bas	Montvert,Montvert-les Bas,Village de Montvert	-21.33335	55.54172	P	PPL	RE		RE	974	9742	97416	0		444	Indian/Reunion	2016-06-22
935465	Piton Montvert	Piton Montvert	Piton Montvert,Piton Monvert	-21.32725	55.53855	T	PK	RE		RE	974	9742	97416	0		610	Indian/Reunion	2016-06-22
